idboleta,fac00,area,region,r004,pobreza,ingpe,r3213a,r32309a,r32309b,INTERNET_SI_NO,COMPUTADORA_SI_NO,es_outlier_ingreso,INGPE_LIMPIO,BRECHA_DIGITAL,LOG_INGPE,INGPE_ESCALADO,PC_ESCALADO
349867.0,78.29793125663161,Rural,Central I,La Libertad,No pobre,305.0,No,Sí,1.0,0.0,1.0,False,305.0,1.0,5.723585101952381,0.527488190738712,1.0
349868.0,68.72399828790503,Rural,Central I,La Libertad,No pobre,208.36,No,No,0.0,0.0,0.0,False,208.36,1.0,5.34405525822189,0.07212778739795742,0.0
349870.0,78.29793125663161,Rural,Central I,La Libertad,Pobreza relativa,61.335,No,No,0.0,0.0,0.0,False,61.335,1.0,4.1325230657969385,-0.620642942125785,0.0
349872.0,75.10662026705609,Rural,Central I,La Libertad,No pobre,417.3633333333334,No,Sí,1.0,0.0,1.0,False,417.3633333333334,1.0,6.0363502734739205,1.056935756833273,1.0
349873.0,68.72399828790503,Rural,Central I,La Libertad,No pobre,259.0,No,No,0.0,0.0,0.0,False,259.0,1.0,5.560681631015528,0.310739654380323,0.0
349874.0,78.29793125663161,Rural,Central I,La Libertad,No pobre,101.18,No,No,0.0,0.0,0.0,False,101.18,1.0,4.626735963902652,-0.43289630231708903,0.0
349875.0,68.72399828790503,Rural,Central I,La Libertad,No pobre,100.0,No,No,0.0,0.0,0.0,False,100.0,1.0,4.61512051684126,-0.4384563734671521,0.0
349876.0,75.10662026705609,Rural,Central I,La Libertad,No pobre,250.66666666666666,No,No,0.0,0.0,0.0,False,250.66666666666666,1.0,5.528105460580915,0.27147361518496266,0.0
350997.0,81.48924224620714,Rural,Central I,La Libertad,No pobre,122.77666666666666,No,No,0.0,0.0,0.0,False,122.77666666666666,1.0,4.818478866450037,-0.3311344351383933,0.0
364010.0,65.43273851838846,Urbano,Central I,La Libertad,No pobre,168.47,Sí,No,0.0,1.0,0.0,False,168.47,1.0,5.132675920005281,-0.1158308890223935,0.0
364011.0,67.7141744803305,Urbano,Central I,La Libertad,Pobreza extrema,49.375,No,No,0.0,0.0,0.0,False,49.375,1.0,3.9194950202668473,-0.6769975615789662,0.0
364012.0,69.99561044227255,Urbano,Central I,La Libertad,No pobre,254.44666666666663,No,No,0.0,0.0,0.0,False,254.44666666666663,1.0,5.543013646823659,0.28928469056397793,0.0
364013.0,67.7141744803305,Urbano,Central I,La Libertad,No pobre,223.83249999999998,Sí,Sí,1.0,1.0,1.0,False,223.83249999999998,0.0,5.41535568052361,0.14503304237198278,1.0
364014.0,60.869866594504366,Urbano,Central I,La Libertad,No pobre,241.77249999999998,No,Sí,3.0,0.0,1.0,False,241.77249999999998,1.0,5.492124790826738,0.2295649715517545,3.0
364015.0,60.869866594504366,Urbano,Central I,La Libertad,No pobre,258.33000000000004,No,No,0.0,0.0,0.0,False,258.33000000000004,1.0,5.558101381957239,0.30758266482901625,0.0
364016.0,64.29202053741743,Urbano,Central I,La Libertad,No pobre,275.4575,No,Sí,1.0,0.0,1.0,False,275.4575,1.0,5.622057102095809,0.38828615518724,1.0
364017.0,65.43273851838846,Urbano,Central I,La Libertad,Pobreza relativa,94.445,No,Sí,1.0,0.0,1.0,False,94.445,1.0,4.558550165352865,-0.46463111519477934,1.0
364018.0,67.7141744803305,Urbano,Central I,La Libertad,No pobre,615.0,No,No,0.0,0.0,0.0,False,615.0,1.0,6.423246963533519,1.9881848488061165,0.0
364019.0,69.99561044227255,Urbano,Central I,La Libertad,No pobre,191.66666666666666,No,No,0.0,0.0,0.0,False,191.66666666666666,1.0,5.260961580004268,-0.006529942318188511,0.0
364020.0,63.607589748834826,Urbano,Central I,La Libertad,No pobre,198.31599999999997,Sí,Sí,1.0,1.0,1.0,False,198.31599999999997,0.0,5.294891504979845,0.024801215676573327,1.0
367476.0,53.48850757269804,Urbano,Central I,La Libertad,No pobre,247.18500000000003,Sí,Sí,1.0,1.0,1.0,False,247.18500000000003,0.0,5.514174435811274,0.2550682640091413,1.0
367477.0,56.191721611637774,Urbano,Central I,La Libertad,No pobre,210.415,No,Sí,2.0,0.0,1.0,False,210.415,1.0,5.353823026453444,0.08181079266353317,2.0
367478.0,53.48850757269804,Urbano,Central I,La Libertad,No pobre,204.17,No,No,0.0,0.0,0.0,False,204.17,1.0,5.323838903778114,0.05238482289053012,0.0
367479.0,48.08207949481857,Urbano,Central I,La Libertad,No pobre,345.0,No,Sí,1.0,0.0,1.0,False,345.0,1.0,5.846438775057725,0.7159651788764416,1.0
367480.0,51.68636488007155,Urbano,Central I,La Libertad,No pobre,359.10999999999996,No,Sí,2.0,0.0,1.0,False,359.10999999999996,1.0,5.886409540333119,0.7824504364420255,2.0
367481.0,48.08207949481857,Urbano,Central I,La Libertad,No pobre,435.0,Sí,Sí,1.0,1.0,1.0,False,435.0,0.0,6.077642243349034,1.1400384021863332,1.0
367482.0,53.48850757269804,Urbano,Central I,La Libertad,Pobreza relativa,80.0,No,No,0.0,0.0,0.0,False,80.0,1.0,4.394449154672439,-0.5326948675360169,0.0
367483.0,56.191721611637774,Urbano,Central I,La Libertad,No pobre,187.5,Sí,Sí,1.0,1.0,1.0,False,187.5,0.0,5.2390980068880655,-0.026162961915868633,1.0
367484.0,55.29065026532453,Urbano,Central I,La Libertad,No pobre,310.0,Sí,Sí,1.0,1.0,1.0,False,310.0,0.0,5.739792912179234,0.5510478142559282,1.0
367485.0,58.894935650577516,Urbano,Central I,La Libertad,Pobreza relativa,133.32999999999998,No,No,0.0,0.0,0.0,False,133.32999999999998,1.0,4.900299459074922,-0.281407923101389,0.0
367486.0,53.48850757269804,Urbano,Central I,La Libertad,Pobreza relativa,123.4375,Sí,Sí,2.0,1.0,1.0,False,123.4375,0.0,4.823803581824415,-0.32802063823020117,2.0
355187.0,59.17877433575105,Urbano,Central I,La Libertad,No pobre,1193.58,No,Sí,1.0,0.0,1.0,True,642.4237499999999,1.0,6.466803527396884,2.1174034938921675,1.0
355188.0,59.17877433575105,Urbano,Central I,La Libertad,No pobre,224.79,Sí,Sí,1.0,1.0,1.0,False,224.79,0.0,5.419605363755236,0.14954471027552974,1.0
355190.0,57.18491433539833,Urbano,Central I,La Libertad,Pobreza relativa,116.75,Sí,Sí,1.0,1.0,1.0,False,116.75,0.0,4.768563732896527,-0.35953163468447785,1.0
355191.0,57.98245833553943,Urbano,Central I,La Libertad,Pobreza relativa,77.166,No,Sí,1.0,0.0,1.0,False,77.166,1.0,4.3588347703972055,-0.5460484621455751,1.0
355192.0,59.17877433575105,Urbano,Central I,La Libertad,No pobre,675.0,No,No,0.0,0.0,0.0,True,642.4237499999999,1.0,6.466803527396884,2.1174034938921675,0.0
355193.0,61.17263433610376,Urbano,Central I,La Libertad,Pobreza relativa,122.33333333333333,Sí,Sí,1.0,1.0,1.0,False,122.33333333333333,0.0,4.814890716970161,-0.33322338842358645,1.0
355194.0,60.37509033596267,Urbano,Central I,La Libertad,No pobre,384.0,No,No,0.0,0.0,0.0,False,384.0,1.0,5.953243334287785,0.899730242310728,0.0
355197.0,61.17263433610376,Urbano,Central I,La Libertad,Pobreza extrema,43.276666666666664,No,Sí,1.0,0.0,1.0,False,43.276666666666664,1.0,3.790457826476302,-0.7057324490621308,1.0
358083.0,59.17877433575105,Urbano,Central I,La Libertad,Pobreza relativa,126.25,Sí,No,0.0,1.0,0.0,False,126.25,1.0,4.846153655430632,-0.31476835000176706,0.0
358670.0,242.04568796131858,Urbano,Central I,La Libertad,No pobre,281.6,Sí,Sí,2.0,1.0,1.0,False,281.6,0.0,5.644032470250427,0.4172291526781403,2.0
358671.0,283.7170725840748,Urbano,Central I,La Libertad,No pobre,762.5,No,No,0.0,0.0,0.0,True,642.4237499999999,1.0,6.466803527396884,2.1174034938921675,0.0
358672.0,231.62784180562952,Urbano,Central I,La Libertad,No pobre,210.97333333333336,Sí,Sí,1.0,1.0,1.0,False,210.97333333333336,0.0,5.3564604805967475,0.08444161728962246,1.0
358673.0,257.67245719485214,Urbano,Central I,La Libertad,No pobre,223.75,No,No,0.0,0.0,0.0,False,223.75,1.0,5.41498867335173,0.1446443085839488,0.0
358674.0,257.67245719485214,Urbano,Central I,La Libertad,No pobre,203.21,No,Sí,1.0,0.0,1.0,False,203.21,1.0,5.3191488761279695,0.0478613751752247,1.0
358675.0,257.67245719485214,Urbano,Central I,La Libertad,No pobre,822.5,Sí,Sí,1.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,1.0
358676.0,231.62784180562952,Urbano,Central I,La Libertad,No pobre,453.41499999999996,Sí,Sí,1.0,1.0,1.0,False,453.41499999999996,0.0,6.119010877425485,1.2268084956002403,1.0
358677.0,248.99091873177792,Urbano,Central I,La Libertad,No pobre,434.72333333333336,Sí,Sí,1.0,1.0,1.0,False,434.72333333333336,0.0,6.077007485357877,1.1387347696850474,1.0
358678.0,266.35399565792636,Urbano,Central I,La Libertad,No pobre,259.1666666666667,Sí,Sí,1.0,1.0,1.0,False,259.1666666666667,0.0,5.561322451287377,0.31152497516423033,1.0
358680.0,248.99091873177792,Urbano,Central I,La Libertad,No pobre,217.08333333333334,Sí,Sí,1.0,1.0,1.0,False,217.08333333333334,0.0,5.384877252742146,0.1132314772276606,1.0
355199.0,103.3007531761788,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,936.25,Sí,Sí,1.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,1.0
355200.0,114.91605971669507,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,221.0,Sí,Sí,2.0,1.0,1.0,False,221.0,0.0,5.402677381872279,0.1316865156494799,2.0
355204.0,126.53136625721136,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,1580.21,Sí,Sí,2.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,2.0
355206.0,103.3007531761788,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,234.375,No,Sí,2.0,0.0,1.0,False,234.375,1.0,5.461179986977316,0.19470850855803323,2.0
355207.0,114.91605971669507,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,395.66499999999996,Sí,Sí,1.0,1.0,1.0,False,395.66499999999996,0.0,5.983092095747966,0.9546948439763933,1.0
355209.0,120.72371298695322,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,322.73,Sí,Sí,1.0,1.0,1.0,False,322.73,0.0,5.779909835043752,0.6110306157307608,1.0
349878.0,168.92518513250513,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,566.6659999999999,Sí,Sí,4.0,1.0,1.0,False,566.6659999999999,0.0,6.341533217595768,1.7604386801898906,4.0
349879.0,171.15665620982298,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,805.42,Sí,Sí,1.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,1.0
349880.0,182.31401159641212,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,1183.33,Sí,Sí,1.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,1.0
349882.0,159.99930082323385,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,277.44,Sí,No,0.0,1.0,0.0,False,277.44,1.0,5.629202596300466,0.39762754591181637,0.0
349883.0,159.99930082323385,Urbano,Área metropolitana de San Salvador,La Libertad,Pobreza extrema,66.19333333333333,Sí,Sí,2.0,1.0,1.0,False,66.19333333333333,0.0,4.207574036258622,-0.59775084127489,2.0
349884.0,165.57797851652842,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,236.733,No,Sí,2.0,0.0,1.0,False,236.733,1.0,5.471148195188653,0.2058192270087524,2.0
349885.0,159.99930082323385,Urbano,Área metropolitana de San Salvador,La Libertad,Pobreza extrema,66.66666666666667,No,Sí,1.0,0.0,1.0,False,66.66666666666667,1.0,4.214593690373678,-0.5955205302485934,1.0
349886.0,171.15665620982298,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,296.0733333333333,Sí,No,0.0,1.0,0.0,False,296.0733333333333,1.0,5.693979021904806,0.485426409552642,0.0
349888.0,165.57797851652842,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,656.87,Sí,No,0.0,1.0,0.0,True,642.4237499999999,1.0,6.466803527396884,2.1174034938921675,0.0
349889.0,157.20996197658658,Urbano,Área metropolitana de San Salvador,La Libertad,Pobreza relativa,76.875,Sí,No,0.0,1.0,0.0,False,76.875,1.0,4.355104977107617,-0.547419632234277,0.0
356923.0,171.2619986745585,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,401.5625,Sí,No,0.0,1.0,0.0,False,401.5625,1.0,5.9978503643071095,0.9824834199149499,0.0
356924.0,165.4918141350762,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,542.7233333333334,Sí,Sí,1.0,1.0,1.0,False,542.7233333333334,0.0,6.2984405390546945,1.6476226376569172,1.0
356925.0,165.4918141350762,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,744.5266666666666,Sí,Sí,2.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,2.0
356928.0,188.57255229300534,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,6000.0,Sí,No,0.0,1.0,0.0,True,642.4237499999999,1.0,6.466803527396884,2.1174034938921675,0.0
356930.0,153.95144505611165,Urbano,Área metropolitana de San Salvador,La Libertad,Pobreza extrema,25.0,Sí,No,0.0,1.0,0.0,False,25.0,1.0,3.258096538021482,-0.7918507262253951,0.0
356931.0,175.58963707917022,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,556.75,Sí,Sí,1.0,1.0,1.0,False,556.75,0.0,6.323910833312642,1.7137152348305476,1.0
356932.0,177.03218321404077,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,468.22333333333336,Sí,Sí,1.0,1.0,1.0,False,468.22333333333336,0.0,6.151078845579765,1.296584247250396,1.0
356933.0,174.72410939824783,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,451.666,Sí,Sí,1.0,1.0,1.0,False,451.666,0.0,6.115154546695397,1.2185673392939183,1.0
356934.0,153.95144505611165,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,594.4433333333333,Sí,No,0.0,1.0,0.0,False,594.4433333333333,1.0,6.38930622613711,1.8913233833190013,0.0
356935.0,166.81363507262188,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,590.3325,Sí,Sí,1.0,1.0,1.0,False,590.3325,0.0,6.382378464955777,1.8719534461839302,1.0
356936.0,172.43394468900073,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,396.1666666666667,Sí,Sí,2.0,1.0,1.0,False,396.1666666666667,0.0,5.984356007870687,0.9570586595359541,2.0
356938.0,172.43394468900073,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,756.3866666666667,Sí,Sí,1.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,1.0
356940.0,170.18582084244917,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,351.44800000000004,Sí,Sí,1.0,1.0,1.0,False,351.44800000000004,0.0,5.864903093640017,0.7463476693642438,1.0
356941.0,161.19332545624303,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,326.8066666666667,Sí,Sí,1.0,1.0,1.0,False,326.8066666666667,0.0,5.792424003707153,0.630239562105131,1.0
356942.0,162.59840286033776,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,253.00125,Sí,Sí,3.0,1.0,1.0,False,253.00125,0.0,5.5373391882662695,0.28247399606554285,3.0
356943.0,161.19332545624303,Urbano,Área metropolitana de San Salvador,La Libertad,Pobreza extrema,54.9,No,No,0.0,0.0,0.0,False,54.9,1.0,4.023564380161053,-0.6509641775924422,0.0
356945.0,170.18582084244917,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,322.202,No,No,0.0,0.0,0.0,False,322.202,1.0,5.7782775147466054,0.6085427194873426,0.0
356946.0,166.81363507262188,Urbano,Área metropolitana de San Salvador,La Libertad,Pobreza relativa,118.99833333333333,Sí,Sí,1.0,1.0,1.0,False,118.99833333333333,0.0,4.787477853796705,-0.3489376573095696,1.0
348016.0,157.61125155721538,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,906.39,Sí,Sí,1.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,1.0
348017.0,163.10666540434136,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,259.375,Sí,No,0.0,1.0,0.0,False,259.375,1.0,5.562122899581136,0.31250662614411423,0.0
348018.0,156.0411333151794,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,201.9042857142857,Sí,Sí,1.0,1.0,1.0,False,201.9042857142857,0.0,5.312734368906803,0.04170894777672867,1.0
348019.0,146.62042386296343,Urbano,Área metropolitana de San Salvador,La Libertad,Pobreza extrema,0.0,Sí,No,0.0,1.0,0.0,False,0.0,1.0,0.0,-0.909648843811476,0.0
348021.0,163.10666540434136,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,825.21,Sí,Sí,1.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,1.0
348022.0,154.8635446336524,Urbano,Área metropolitana de San Salvador,La Libertad,Pobreza relativa,67.5,Sí,Sí,2.0,1.0,1.0,False,67.5,0.0,4.22683374526818,-0.5915939263290574,2.0
348024.0,154.8635446336524,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,305.71000000000004,Sí,Sí,1.0,1.0,1.0,False,305.71000000000004,0.0,5.725902675740284,0.5308336572781569,1.0
348025.0,172.99841032916814,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,324.99800000000005,Sí,Sí,1.0,1.0,1.0,False,324.99800000000005,0.0,5.786891246378564,0.6217172609581701,1.0
348026.0,168.60207925146736,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,520.0,Sí,Sí,2.0,1.0,1.0,False,520.0,0.0,6.255750041753367,1.5405520019790087,2.0
348027.0,146.62042386296343,Urbano,Área metropolitana de San Salvador,La Libertad,Pobreza relativa,121.67,Sí,No,0.0,1.0,0.0,False,121.67,1.0,4.80949782304466,-0.3363489651435371,0.0
349890.0,172.48538695816086,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,629.1666666666666,Sí,Sí,1.0,1.0,1.0,False,629.1666666666666,0.0,6.445984334662878,2.0549371154382285,1.0
349891.0,160.45732963926235,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,403.08,No,No,0.0,0.0,0.0,False,403.08,1.0,6.001612878159797,0.9896337656524249,0.0
349893.0,178.49941561761014,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,1208.335,Sí,Sí,2.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,2.0
349894.0,167.67416403060147,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,675.0,Sí,Sí,3.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,3.0
349896.0,160.45732963926235,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,714.83,Sí,No,0.0,1.0,0.0,True,642.4237499999999,1.0,6.466803527396884,2.1174034938921675,0.0
349899.0,172.48538695816086,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,168.27666666666667,Sí,Sí,2.0,1.0,1.0,False,168.27666666666667,0.0,5.131534457234724,-0.11674186113172583,2.0
349900.0,178.49941561761014,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,1279.17,Sí,Sí,1.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,1.0
365774.0,100.00059591295737,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,350.0,No,No,0.0,0.0,0.0,False,350.0,1.0,5.860786223465865,0.7395248023936578,0.0
365775.0,93.88070321956707,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,337.21999999999997,Sí,No,0.0,1.0,0.0,False,337.21999999999997,1.0,5.8236965713215385,0.6793064046836531,0.0
365776.0,93.88070321956707,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,306.77666666666664,No,No,0.0,0.0,0.0,False,306.77666666666664,1.0,5.729374411730345,0.5358597102951628,0.0
366917.0,92.656724680889,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,185.83200000000002,Sí,Sí,2.0,1.0,1.0,False,185.83200000000002,0.0,5.2302098173333595,-0.03402245232121185,2.0
365783.0,87.76081052617677,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,590.0,Sí,Sí,2.0,1.0,1.0,False,590.0,0.0,6.3818160174060985,1.8703867312200353,2.0
365784.0,90.82075687287191,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,633.0625,Sí,No,0.0,1.0,0.0,False,633.0625,1.0,6.452147530020134,2.07329398876206,0.0
367487.0,197.2107863525219,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,262.66499999999996,Sí,No,0.0,1.0,0.0,False,262.66499999999996,1.0,5.5746793579670495,0.3280088584184423,0.0
367488.0,177.2774215797649,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,153.05666666666667,Sí,Sí,2.0,1.0,1.0,False,153.05666666666667,0.0,5.037320500098941,-0.18845735511813194,2.0
367489.0,217.14415112527888,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,335.0,No,No,0.0,0.0,0.0,False,335.0,1.0,5.817111159963204,0.6688459318420092,0.0
367490.0,187.2441039661434,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,203.625,Sí,Sí,1.0,1.0,1.0,False,203.625,0.0,5.321179035691299,0.04981682392715361,1.0
367491.0,197.2107863525219,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,144.25,No,Sí,1.0,0.0,1.0,False,144.25,1.0,4.978456395732021,-0.22995370533978876,1.0
367492.0,177.2774215797649,Urbano,Área metropolitana de San Salvador,La Libertad,Pobreza relativa,74.25,No,No,0.0,0.0,0.0,False,74.25,1.0,4.3208159036289855,-0.5597884345808155,0.0
367493.0,217.14415112527888,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,310.0,No,No,0.0,0.0,0.0,False,310.0,1.0,5.739792912179234,0.5510478142559282,0.0
367494.0,187.2441039661434,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,190.6875,Sí,Sí,2.0,1.0,1.0,False,190.6875,0.0,5.2558664418744705,-0.011143701923643305,2.0
367495.0,197.2107863525219,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,161.5,No,No,0.0,0.0,0.0,False,161.5,1.0,5.090678001769792,-0.14867300420539287,0.0
367496.0,177.2774215797649,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,394.33,No,No,0.0,0.0,0.0,False,394.33,1.0,5.9797208591508095,0.9484044244972966,0.0
367497.0,197.2107863525219,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,238.335,No,No,0.0,0.0,0.0,False,238.335,1.0,5.477864244144168,0.2133677303836685,0.0
367498.0,217.14415112527888,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,490.7099999999999,No,Sí,2.0,0.0,1.0,False,490.7099999999999,1.0,6.197889111815318,1.4025397274151556,2.0
358683.0,189.4673385711409,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,466.6675,Sí,Sí,2.0,1.0,1.0,False,466.6675,0.0,6.147757573328701,1.289253277732622,2.0
358684.0,193.29747549429175,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,609.784,Sí,Sí,4.0,1.0,1.0,False,609.784,0.0,6.414743377847482,1.9636074495529563,4.0
358685.0,195.85090010972561,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,662.5,Sí,Sí,2.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,2.0
358686.0,189.4673385711409,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,603.0,Sí,Sí,2.0,1.0,1.0,False,603.0,0.0,6.403574197934815,1.9316417523647975,2.0
358689.0,189.4673385711409,Urbano,Área metropolitana de San Salvador,La Libertad,Pobreza relativa,85.0,Sí,Sí,3.0,1.0,1.0,False,85.0,0.0,4.454347296253507,-0.5091352440188007,3.0
358690.0,179.8919962632639,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,764.79,Sí,Sí,1.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,1.0
358691.0,189.4673385711409,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,407.08500000000004,Sí,Sí,1.0,1.0,1.0,False,407.08500000000004,0.0,6.01147548603912,1.0085050240897153,1.0
358692.0,189.4673385711409,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,585.625,Sí,Sí,1.0,1.0,1.0,False,585.625,0.0,6.3743857741145815,1.8497720606424712,1.0
358693.0,199.04268087901795,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,1292.4975,Sí,Sí,1.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,1.0
360454.0,176.8224531769792,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,838.595,Sí,Sí,2.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,2.0
360455.0,170.86492498361764,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,498.0833333333333,Sí,Sí,1.0,1.0,1.0,False,498.0833333333333,0.0,6.212773082476462,1.4372823188952109,1.0
360456.0,173.2479362609623,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,454.38199999999995,Sí,Sí,1.0,1.0,1.0,False,454.38199999999995,0.0,6.121136627156779,1.2313649267884699,1.0
360457.0,158.9498685968945,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,1003.75,No,No,0.0,0.0,0.0,True,642.4237499999999,1.0,6.466803527396884,2.1174034938921675,0.0
360458.0,170.86492498361764,Urbano,Área metropolitana de San Salvador,La Libertad,Pobreza relativa,128.70333333333335,Sí,No,0.0,1.0,0.0,False,128.70333333333335,1.0,4.865249791326255,-0.3032084280626529,0.0
361657.0,176.8224531769792,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,200.875,No,No,0.0,0.0,0.0,False,200.875,1.0,5.307648693976921,0.0368590309926847,0.0
360460.0,176.8224531769792,Urbano,Área metropolitana de San Salvador,La Libertad,Pobreza relativa,125.0,Sí,Sí,1.0,1.0,1.0,False,125.0,0.0,4.836281906951478,-0.3206582558810711,1.0
360461.0,180.39697009299618,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,235.83199999999997,Sí,Sí,1.0,1.0,1.0,False,235.83199999999997,0.0,5.467351029015056,0.20157378285094987,1.0
360462.0,182.7799813703408,Urbano,Área metropolitana de San Salvador,La Libertad,Pobreza relativa,133.64000000000001,Sí,No,0.0,1.0,0.0,False,133.64000000000001,1.0,4.90260454988255,-0.2799472264433215,0.0
360464.0,170.86492498361764,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,328.3333333333333,Sí,Sí,1.0,1.0,1.0,False,328.3333333333333,0.0,5.797070409079758,0.6374331004857209,1.0
351637.0,214.18046968914058,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,952.835,Sí,Sí,1.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,1.0
351638.0,192.5318696887205,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,863.3299999999999,Sí,No,0.0,1.0,0.0,True,642.4237499999999,1.0,6.466803527396884,2.1174034938921675,0.0
351639.0,214.18046968914058,Urbano,Área metropolitana de San Salvador,La Libertad,No pobre,2102.185,Sí,Sí,1.0,1.0,1.0,True,642.4237499999999,0.0,6.466803527396884,2.1174034938921675,1.0
